0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,TARGET
101.0,100.0,101.0,100.0,100.0,0.010762817244223372,0.009377908024377305,0.007675770261268908,0.015260799280190893,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
-93.0,4.0,-109.0,-38.0,47.0,-1.7012022917910246,-1.2569867102771362,-0.8626416444372997,-2.1142803194760296,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
41.0,67.0,44.0,58.0,92.0,-0.5343749864942288,-0.32549290660766733,-0.16305785485466306,-0.5724459685610996,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
208.0,160.0,203.0,178.0,116.0,0.9830742011217494,0.6009548201554488,0.30332615212656655,1.055961329247346,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-1.0
70.0,104.0,22.0,80.0,48.0,-0.19337006068611864,-0.5405714993256308,-0.7169118478196055,-0.766114632417108,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
148.0,145.0,103.0,135.0,66.0,0.5099297484867521,-0.05324442791279521,-0.41059048582013313,0.06521621331195881,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
57.0,82.0,44.0,69.0,80.0,-0.36998427628463504,-0.3505156677174251,-0.30765142025459624,-0.5618105136501099,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
15.0,72.0,-24.0,40.0,45.0,-0.6984301676814049,-0.798454627935894,-0.7936019063665346,-1.2413776872511786,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
123.0,131.0,80.0,117.0,62.0,0.2776984016883812,-0.19370454360605338,-0.47990586699881255,-0.18224575862700065,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0
142.0,136.0,111.0,131.0,79.0,0.4287068743516677,0.016318157314986148,-0.25014039206943506,0.13558452917129493,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
265.0,200.0,240.0,219.0,107.0,1.5206468113401173,0.7793883510891803,0.23548731809519402,1.4348304110858998,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-1.0
134.0,118.0,135.0,124.0,107.0,0.3081394678590531,0.2062581942539963,0.12291811140136769,0.3546406415999864,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
206.0,132.0,265.0,175.0,177.0,0.8594900084924543,1.0675535944489076,1.1088368498007601,1.6399857910995408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0
-2.0,22.0,53.0,26.0,133.0,-1.0030631367395784,-0.18692480187410632,0.35379992319701375,-0.5138879240021434,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1.0
97.0,112.0,61.0,98.0,66.0,0.02036779392911725,-0.28799591265583013,-0.46124579400363264,-0.37534290745668114,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
252.0,186.0,243.0,210.0,120.0,1.3818606397019197,0.8255802538403387,0.3965662958824522,1.4589919570843288,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-1.0
150.0,124.0,155.0,136.0,114.0,0.4428935436831045,0.3348050504240966,0.23634449494127724,0.5604289871251498,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
113.0,101.0,125.0,109.0,114.0,0.0981861349860174,0.17033582058047458,0.20195739804736637,0.2513126764955907,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
206.0,154.0,213.0,176.0,127.0,0.9410004469276176,0.6777139930314958,0.4498135224844542,1.1462555718342822,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-1.0
287.0,209.0,268.0,235.0,117.0,1.7104415913342246,0.9586910021317632,0.39252053932596176,1.7223605367701913,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-1.0
94.0,85.0,120.0,95.0,124.0,-0.09996335450188423,0.16489219986352105,0.3208387562918357,0.1914197971037329,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
3.0,22.0,63.0,29.0,140.0,-0.9735346914428866,-0.11829214866199211,0.4416221722564816,-0.41529587084369546,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-1.0
132.0,128.0,106.0,123.0,82.0,0.3285901267273807,-0.002957907536633053,-0.21579036121355685,0.08347459242684518,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
96.0,99.0,94.0,97.0,98.0,-0.03977528834578278,-0.041569419206375316,-0.03912297037877304,-0.0655367850307822,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
75.0,83.0,84.0,82.0,103.0,-0.24381454076009718,-0.0844260458359458,0.02532478245620283,-0.17645973860831676,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
204.0,162.0,191.0,175.0,107.0,0.9561308466968227,0.5118649664402752,0.18200865306595243,0.9310102816199034,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1.0
-36.0,38.0,-62.0,3.0,49.0,-1.1808002012722494,-0.9981456278816483,-0.7943213139608198,-1.6336707071438292,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
0.0,62.0,-36.0,29.0,46.0,-0.8421809861411462,-0.862356153004038,-0.8006503318638876,-1.3640910065736984,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
223.0,150.0,262.0,188.0,161.0,1.0462379018733132,1.0199672097454997,0.91476251182723,1.6267355380038393,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.0
256.0,197.0,225.0,213.0,100.0,1.4519551471923924,0.6880977471835175,0.13757716866381775,1.2958672071303812,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1.0
257.0,200.0,220.0,214.0,95.0,1.4689118956689027,0.648628035084165,0.06525945215146967,1.2481937610219096,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1.0
90.0,128.0,11.0,95.0,21.0,0.03669633868783917,-0.6578410925834743,-1.0472625418702353,-0.8599729634481765,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
113.0,109.0,107.0,109.0,98.0,0.12528691028869818,0.03726980355360606,-0.022526739131454688,0.0825932181790547,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
-51.0,7.0,-25.0,-9.0,97.0,-1.3999336974773762,-0.6907092748913111,-0.17507561382907283,-1.2854853270638378,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-1.0
179.0,151.0,158.0,157.0,96.0,0.7416268908180048,0.3074466603995584,0.001773327319247911,0.6037035807638814,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
-5.0,64.0,-53.0,25.0,34.0,-0.8727521569129413,-0.9787125313818714,-0.9620660986318695,-1.5260559192754148,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
18.0,57.0,14.0,41.0,81.0,-0.7361670995526283,-0.515259596246277,-0.3286635590416988,-0.8770011742932047,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
91.0,88.0,108.0,93.0,115.0,-0.11401483272604404,0.0789214668504913,0.19608926073503277,0.07402100523815078,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
114.0,85.0,170.0,109.0,157.0,0.045082957382302835,0.5077012706561606,0.761067247566731,0.6832214237733389,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.0
101.0,82.0,147.0,100.0,144.0,-0.05695603640213165,0.3542439737770092,0.5878510654058856,0.45319922149291264,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-1.0
229.0,149.0,274.0,192.0,169.0,1.0823014825946258,1.1026007765576258,1.020171632369972,1.7455761585554888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0
214.0,179.0,173.0,183.0,83.0,1.090482195598533,0.36550486736126386,-0.13209343171778914,0.7732369244361209,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-1.0
158.0,151.0,114.0,143.0,68.0,0.5984692626170146,0.008896374260511097,-0.370797202174803,0.1709187884115112,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0
212.0,149.0,238.0,180.0,147.0,0.9686251530253512,0.8590115428583946,0.714179047190934,1.3932956520299657,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.0
-90.0,3.0,-102.0,-37.0,52.0,-1.687766828558751,-1.206510268530406,-0.7927294905129387,-2.0439723680688466,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
148.0,106.0,192.0,134.0,152.0,0.3622110633558462,0.6188389060293266,0.730189598867855,0.914493572349452,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.0
40.0,34.0,119.0,56.0,165.0,-0.6648379261038966,0.24675868597603579,0.8112819837137815,0.14943279527558362,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.0
106.0,105.0,100.0,104.0,96.0,0.06450494970974979,-0.011064500267213291,-0.058675502580132294,0.0025260628950366654,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
113.0,120.0,84.0,110.0,73.0,0.1688088075698036,-0.15016934862481346,-0.3421758068793371,-0.15364595263797876,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
-39.0,36.0,-64.0,0.0,50.0,-1.213137287179377,-1.0048942496704982,-0.7840396523636786,-1.6511927860012003,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
245.0,203.0,188.0,205.0,73.0,1.394838674891342,0.42076918246156364,-0.2417080602261647,0.9272424468905407,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-1.0
142.0,138.0,107.0,131.0,74.0,0.4416659555156477,-0.018340238195235725,-0.312401805616708,0.09320898729369304,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
42.0,56.0,74.0,58.0,119.0,-0.5699506169736346,-0.10453013789365645,0.2036507429910358,-0.2897719803485928,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
13.0,86.0,-61.0,39.0,11.0,-0.6627775501906932,-1.0737074543924088,-1.2448416499070356,-1.5958081097900605,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
145.0,100.0,204.0,132.0,165.0,0.31792027516779003,0.7090248771910379,0.8989955398154865,1.0219497926965513,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.0
155.0,164.0,76.0,141.0,33.0,0.6251942987508474,-0.2757130868249439,-0.8308591329260904,-0.19825624529478159,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
64.0,85.0,56.0,75.0,85.0,-0.30977914723998573,-0.2749053432862163,-0.22868725135360177,-0.4458351225599638,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
51.0,81.0,36.0,65.0,76.0,-0.41595471552750474,-0.4067064398084961,-0.3655452488339455,-0.648325733644507,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
135.0,105.0,169.0,125.0,139.0,0.2677597281932942,0.46065399120085,0.544740042363331,0.6802388459692907,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
175.0,109.0,247.0,152.0,185.0,0.5550543641809924,0.9884851231899512,1.1814603133620434,1.4544877306023545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0
249.0,168.0,278.0,207.0,157.0,1.2948179628900496,1.0961812876510308,0.8735961108107733,1.7936055725848299,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.0
142.0,123.0,139.0,130.0,105.0,0.3798050659258185,0.22857060872197632,0.11157877707767272,0.40319864004514844,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
115.0,103.0,128.0,111.0,115.0,0.12163540688108664,0.18565914014902987,0.21073123627119428,0.27780774205486375,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
-26.0,28.0,-16.0,9.0,86.0,-1.1497269656567795,-0.6643300392253999,-0.2948363195040387,-1.1840693616763094,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0
139.0,136.0,103.0,128.0,73.0,0.40703638061000935,-0.03768871799213991,-0.3202535924097871,0.05841896642835687,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
108.0,129.0,50.0,106.0,45.0,0.16534995808768843,-0.39412334738062277,-0.719573668174311,-0.47709748360013016,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
-14.0,31.0,5.0,18.0,97.0,-1.049938465999457,-0.527481774456804,-0.14601931895048495,-0.9766044640622313,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-1.0
96.0,80.0,135.0,96.0,138.0,-0.10977981190661146,0.27918419381678183,0.5049995527833874,0.3399147023020311,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
-66.0,2.0,-45.0,-19.0,88.0,-1.5201635925124342,-0.8195695355004076,-0.29832449882286494,-1.4878254647572517,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0
269.0,181.0,293.0,221.0,155.0,1.4827208523082254,1.1749692476495208,0.8754326759198825,1.9477420535353578,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.0
96.0,98.0,95.0,97.0,99.0,-0.04198723758865534,-0.03390912491843567,-0.0257810209737529,-0.05599735240068089,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
208.0,149.0,228.0,177.0,140.0,0.9338538803873252,0.7868038486086659,0.6241632242819928,1.2885827583445666,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.0
154.0,97.0,231.0,138.0,185.0,0.3686473397662729,0.8974991062996417,1.1596807437654408,1.2846220037586795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0
120.0,112.0,119.0,115.0,102.0,0.1900278630505799,0.10990778999873399,0.04889691467969991,0.1958451367149461,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
155.0,149.0,110.0,140.0,68.0,0.5690957082800081,-0.01085482384183839,-0.3826537522558293,0.13699411937354466,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
108.0,106.0,105.0,106.0,99.0,0.08137298599647677,0.024185934419739624,-0.014662934777417737,0.05361656226463958,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
199.0,141.0,227.0,170.0,146.0,0.842434300507584,0.7968955105088666,0.6986231256745656,1.2776128299212166,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
128.0,112.0,133.0,120.0,110.0,0.24588361852254925,0.20874455573536616,0.16679951409513488,0.3413715434467999,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
-16.0,18.0,31.0,16.0,122.0,-1.1123844720568399,-0.3308950370356839,0.20002713556896737,-0.7333039435559653,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1.0
98.0,89.0,121.0,98.0,122.0,-0.06024420546480333,0.16307188740683015,0.2924783217834267,0.19957606990963603,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
72.0,105.0,23.0,81.0,47.0,-0.1786422131821314,-0.5376595135395599,-0.7218461639110738,-0.758347971691026,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
73.0,85.0,74.0,80.0,97.0,-0.25288983282636945,-0.15246983994272692,-0.0747265388649356,-0.2688339502632502,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
7.0,37.0,36.0,32.0,110.0,-0.8877194603635301,-0.32992603976127566,0.05714100210712378,-0.6722754289465185,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-1.0
142.0,119.0,149.0,130.0,114.0,0.36753579270500053,0.29901353291333066,0.22908174822363242,0.49306836988383995,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
196.0,154.0,191.0,169.0,113.0,0.8757528051437098,0.5262938666973066,0.25612131819154293,0.9287110040542794,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
149.0,118.0,168.0,135.0,127.0,0.4142399498461526,0.431239337331086,0.404823394047798,0.6803046631039468,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
143.0,129.0,129.0,131.0,95.0,0.4142177887400532,0.1523357635481639,-0.02916887182661273,0.31156023700082247,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
74.0,72.0,107.0,81.0,127.0,-0.2900998277762643,0.09940693953601584,0.34113828657498346,0.05427682181292226,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
104.0,107.0,95.0,103.0,91.0,0.0602103743033857,-0.05079672463803826,-0.11774332238758076,-0.05114602689690424,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
41.0,92.0,-13.0,58.0,36.0,-0.4497658364428729,-0.7584844153404763,-0.8912221526309971,-1.1224032714705858,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
-63.0,15.0,-70.0,-17.0,62.0,-1.4522533797092003,-1.0106971796262447,-0.6393878566302538,-1.7224553648230603,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
21.0,67.0,0.0,44.0,64.0,-0.6785676384904133,-0.6278944810860748,-0.5409562203512112,-1.0105978050325752,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
75.0,96.0,54.0,83.0,75.0,-0.1938791566400854,-0.3075966706887941,-0.35404862612375526,-0.45823390212908305,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
144.0,134.0,120.0,132.0,85.0,0.4418866919678315,0.0778098919900228,-0.16292285136891066,0.22038781762338777,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
253.0,191.0,232.0,210.0,109.0,1.402946424307964,0.7410609794734779,0.25149243851260317,1.3528565413725586,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-1.0
185.0,160.0,152.0,162.0,85.0,0.8195984993888261,0.2564141656292275,-0.12775216873403228,0.5569692639019463,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
238.0,192.0,197.0,200.0,87.0,1.3067025706415523,0.5042299079503757,-0.05518764982506122,1.0141469957536096,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1.0
74.0,86.0,75.0,82.0,96.0,-0.23659171100086068,-0.15156530479592073,-0.08379391033195943,-0.26330374219333297,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
145.0,121.0,154.0,132.0,116.0,0.398017523663609,0.3304580844390507,0.258422286842163,0.5427475348566795,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
40.0,79.0,14.0,57.0,63.0,-0.5042524969638289,-0.5531866198192853,-0.5367358103853769,-0.8654691493877994,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0
246.0,158.0,294.0,204.0,175.0,1.2346400829484088,1.2239410052997322,1.111081947556273,1.946513046564137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0
51.0,77.0,45.0,65.0,85.0,-0.4291091686274896,-0.33459226492702,-0.24487270436505726,-0.5564818472596956,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
147.0,108.0,186.0,133.0,147.0,0.3606370803968652,0.5729342192581953,0.6597681606330861,0.8533843816443045,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.0
143.0,157.0,65.0,132.0,32.0,0.5129092642417594,-0.3424669114769718,-0.8625693813479808,-0.3163725819601928,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
22.0,43.0,57.0,44.0,118.0,-0.7559098189090225,-0.19915456815527594,0.17592155848204172,-0.4643289611560653,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1.0
132.0,108.0,154.0,123.0,127.0,0.26030601828397726,0.35296854846072795,0.3819594857001433,0.5358856374141703,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
111.0,84.0,164.0,107.0,153.0,0.018167814113921044,0.46591906013354223,0.7133478306030111,0.6208233336455414,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.0
241.0,195.0,197.0,202.0,85.0,1.341124818210436,0.49936108600658263,-0.08488755976848233,1.0168641751468426,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1.0
73.0,90.0,64.0,81.0,86.0,-0.23002007948567968,-0.22981417411833144,-0.20978192300291446,-0.3650089459572917,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
213.0,161.0,214.0,181.0,122.0,1.0179587063095152,0.6706188213470909,0.3893109163182652,1.1573413183264414,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-1.0
238.0,171.0,247.0,199.0,135.0,1.229155077868339,0.8815213342000443,0.5817622355660395,1.4923411729225449,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-1.0
6.0,53.0,-3.0,32.0,74.0,-0.8339689019222912,-0.6192167937498716,-0.4275750868197581,-1.0404524358125475,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
172.0,137.0,174.0,151.0,115.0,0.6409549512748953,0.4381959192077697,0.2699370961239288,0.7497945400186822,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
28.0,71.0,6.0,49.0,65.0,-0.6139526952070817,-0.5907968627755004,-0.5247565396331768,-0.944367333158303,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
233.0,145.0,293.0,195.0,184.0,1.0977909437669413,1.236071005413399,1.2179116834905728,1.926156471036074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0
88.0,90.0,96.0,91.0,106.0,-0.12911911036160922,-0.009760490331683414,0.06779742660187217,-0.04724227867261385,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
48.0,86.0,18.0,63.0,60.0,-0.41827321604303425,-0.5383388222047186,-0.568890478517538,-0.8229735438725555,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
104.0,102.0,103.0,102.0,100.0,0.037641472502971916,0.021813637293306445,0.009752088781621076,0.038850190540359375,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
105.0,100.0,111.0,104.0,107.0,0.04297172754342349,0.08003948146144904,0.09693249959475816,0.11724813146395373,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
-90.0,7.0,-112.0,-36.0,42.0,-1.6722442837956444,-1.2854234353574796,-0.925504051414522,-2.1441754343854496,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
30.0,29.0,107.0,49.0,162.0,-0.751139984610568,0.17427568317799702,0.7539569982679311,0.030651821212164698,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.0
43.0,75.0,28.0,59.0,75.0,-0.49562796207975934,-0.44773200881373876,-0.3781791868493621,-0.7237539552701648,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
-2.0,32.0,29.0,27.0,110.0,-0.9618475115212479,-0.366107501868146,0.0484811181463817,-0.7398245657890461,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-1.0
87.0,91.0,91.0,91.0,101.0,-0.12805781350801326,-0.050701044597684125,0.0034070423740910245,-0.10108756150567783,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
139.0,98.0,195.0,127.0,162.0,0.2623423622923333,0.6526718015670756,0.8470239484167157,0.9326649800356911,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.0
181.0,169.0,122.0,159.0,58.0,0.8268670762069923,0.03158443658104615,-0.48228503753949314,0.26165478924780416,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0
264.0,166.0,315.0,217.0,181.0,1.388834358155321,1.3474952984235598,1.2042449481801731,2.1508706481113853,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0
84.0,116.0,25.0,89.0,40.0,-0.056974763593762745,-0.5383872302821351,-0.8011752225094031,-0.7269538503409263,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
200.0,152.0,204.0,172.0,122.0,0.8956246712510276,0.6176091264471674,0.3854467110496249,1.0547236706603667,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
156.0,107.0,210.0,139.0,162.0,0.42266168210898225,0.7349847955428033,0.8720740593518426,1.0841263366603435,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.0
22.0,46.0,50.0,44.0,111.0,-0.7454160249463715,-0.25281196194601474,0.08567994628959813,-0.5324787050420535,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
105.0,88.0,142.0,103.0,136.0,-0.007330385562800079,0.31072833292953184,0.4882408458319039,0.40886461767520765,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
90.0,96.0,89.0,93.0,97.0,-0.08826186083796556,-0.07104376300691562,-0.05382577968204601,-0.11739934427038493,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
156.0,130.0,155.0,140.0,110.0,0.5040473718776364,0.32414522441361876,0.18045250542613758,0.5625988729237281,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
178.0,154.0,151.0,157.0,89.0,0.7494211969959952,0.25787723104994786,-0.08037195266845835,0.5402406347327694,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-1.0
44.0,64.0,58.0,59.0,103.0,-0.530686841208741,-0.22332299445682122,-0.0064399488453356635,-0.43638625940862663,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
23.0,91.0,-51.0,46.0,13.0,-0.5737755057350616,-1.013966263169398,-1.2090797128888275,-1.493155056046879,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
72.0,66.0,116.0,79.0,137.0,-0.3255132480658626,0.1694792560567806,0.47293947802447583,0.13750161768412794,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-1.0
107.0,89.0,142.0,104.0,136.0,0.005262097378636144,0.3122793064410181,0.4825610517543478,0.41426400474497926,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
298.0,208.0,294.0,243.0,134.0,1.7858207770934418,1.136331736658992,0.6205034452911452,1.9772657640458418,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.0
19.0,62.0,7.0,42.0,73.0,-0.7082270615514223,-0.5697328669353272,-0.4313876119781308,-0.9415899360313681,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
121.0,112.0,119.0,115.0,102.0,0.1928114027772859,0.11323682562126017,0.05228827928388878,0.20098671054338474,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
54.0,75.0,56.0,67.0,93.0,-0.4149737518882852,-0.2613496263244511,-0.1399835570433815,-0.4558885517798632,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
212.0,168.0,195.0,181.0,104.0,1.0392096014013001,0.5296347089871503,0.15626506372140844,0.9765976259541269,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1.0
155.0,144.0,121.0,140.0,79.0,0.5480223365586097,0.07307119910557913,-0.2385110411879712,0.24234849821532467,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-1.0
8.0,31.0,55.0,34.0,127.0,-0.8970731361427564,-0.1913197579036241,0.27884023460242024,-0.4915115213263441,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1.0
51.0,72.0,55.0,65.0,95.0,-0.448765402255996,-0.2577888417872312,-0.11272439583594152,-0.460167386989489,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
286.0,185.0,323.0,233.0,171.0,1.6148774348759918,1.3699283908267517,1.093873758155327,2.240643334497367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0
